user_id,user_question_number,is_shared,data_type,audience_type,data_contains_img,data_contains_loc,num_likes,num_comments,data_category,data_visibility_setting,published_at_weekend,published_timeframe
1,69,FALSE,Note,Clinician,FALSE,FALSE,3,1,,Friends,TRUE,Evening
1,70,TRUE,Note,Group,TRUE,FALSE,0,0,,Only me,TRUE,Afternoon
1,71,FALSE,Like,Clinician,FALSE,FALSE,0,0,Cause,,FALSE,Night
1,72,FALSE,Photo,Group,TRUE,TRUE,3,0,,,FALSE,Morning
1,73,TRUE,Checkin,Group,FALSE,FALSE,0,0,"Outdoor, Recreation & Fitness",,TRUE,Morning
1,74,FALSE,Checkin,Group,FALSE,FALSE,0,0,Arts & Entertainment,,FALSE,Morning
1,75,FALSE,Photo,Public,TRUE,TRUE,0,0,,,TRUE,Night
1,76,FALSE,Photo,Group,TRUE,TRUE,0,0,,,TRUE,Evening
1,77,FALSE,Album,Group,TRUE,TRUE,0,0,,Friends,TRUE,Afternoon
1,78,FALSE,Like,Public,FALSE,FALSE,0,0,Food & Beverage Company,,FALSE,Evening
1,79,FALSE,Album,Researcher,TRUE,TRUE,0,0,,Friends,FALSE,Night
1,80,FALSE,Checkin,Group,FALSE,FALSE,0,0,Coffee Shop,,FALSE,Afternoon
1,81,FALSE,Like,Public,FALSE,FALSE,0,0,Public Figure,,FALSE,Evening
1,82,FALSE,Checkin,Group,FALSE,FALSE,0,0,Bingo Hall,,FALSE,Afternoon
1,83,FALSE,Album,Public,TRUE,TRUE,2,0,,Friends,FALSE,Night
1,84,FALSE,Checkin,Researcher,FALSE,FALSE,0,0,Local Business,,FALSE,Evening
1,85,FALSE,Note,Public,TRUE,FALSE,5,1,,Friends,TRUE,Afternoon
1,86,FALSE,Note,Researcher,FALSE,FALSE,4,2,,Friends,FALSE,Afternoon
1,87,FALSE,Checkin,Public,FALSE,FALSE,0,0,Landmark & Historical Place,,FALSE,Afternoon
1,88,FALSE,Note,Public,TRUE,FALSE,15,2,,Friends,FALSE,Afternoon
1,89,TRUE,Note,Group,TRUE,FALSE,0,1,,Friends,FALSE,Evening
1,90,FALSE,Checkin,Public,FALSE,FALSE,0,0,Region,,TRUE,Afternoon
1,91,FALSE,Checkin,Clinician,FALSE,FALSE,0,0,Arts & Entertainment,,FALSE,Evening
1,92,TRUE,Note,Clinician,TRUE,FALSE,11,2,,Friends,TRUE,Afternoon
1,93,FALSE,Photo,Clinician,TRUE,TRUE,0,0,,,FALSE,Afternoon
1,94,TRUE,Album,Public,TRUE,TRUE,0,0,,Friends,FALSE,Night
1,95,TRUE,Album,Public,TRUE,TRUE,1,0,,Friends,FALSE,Night
1,96,FALSE,Photo,Researcher,TRUE,TRUE,0,0,,,TRUE,Evening
1,97,FALSE,Album,Clinician,TRUE,TRUE,2,0,,Friends,FALSE,Night
1,98,FALSE,Like,Clinician,FALSE,FALSE,0,0,Museum/Art Gallery,,FALSE,Morning
1,99,FALSE,Note,Public,TRUE,TRUE,25,2,City,Friends,FALSE,Afternoon
3,1,FALSE,Album,Group,TRUE,TRUE,24,2,,Public,FALSE,Night
3,2,FALSE,Note,Clinician,TRUE,FALSE,1,0,,Public,FALSE,Evening
3,3,TRUE,Album,Public,TRUE,TRUE,0,0,,Public,TRUE,Night
3,4,FALSE,Album,Group,TRUE,TRUE,9,0,,Friends,FALSE,Evening
3,5,TRUE,Note,Public,TRUE,FALSE,17,6,,Public,FALSE,Evening
3,6,TRUE,Album,Group,TRUE,TRUE,0,0,,Friends,TRUE,Afternoon
3,7,TRUE,Photo,Public,TRUE,TRUE,0,0,,,TRUE,Night
3,8,TRUE,Photo,Public,TRUE,TRUE,0,0,,,TRUE,Evening
3,9,TRUE,Like,Clinician,FALSE,FALSE,0,0,Community,,FALSE,Morning
3,10,TRUE,Like,Clinician,FALSE,FALSE,0,0,Local Business,,TRUE,Morning
3,11,TRUE,Note,Clinician,FALSE,FALSE,10,1,,Public,TRUE,Afternoon
3,12,FALSE,Album,Researcher,TRUE,TRUE,1,0,,Friends,FALSE,Morning
3,13,TRUE,Like,Group,FALSE,FALSE,0,0,Farm,,FALSE,Afternoon
3,14,TRUE,Checkin,Clinician,FALSE,FALSE,0,0,Coffee Shop,,FALSE,Evening
3,15,TRUE,Album,Public,TRUE,TRUE,0,0,,Friends,FALSE,Morning
3,16,TRUE,Checkin,Group,FALSE,FALSE,0,0,Hospital,,FALSE,Morning
3,17,TRUE,Note,Group,TRUE,FALSE,6,0,,Public,FALSE,Night
3,18,FALSE,Checkin,Public,FALSE,FALSE,0,0,Local Business,,FALSE,Afternoon
3,19,FALSE,Album,Clinician,TRUE,TRUE,0,0,,Friends,FALSE,Morning
3,20,TRUE,Like,Group,FALSE,FALSE,0,0,Professional Service,,TRUE,Morning
3,21,TRUE,Note,Clinician,FALSE,TRUE,8,2,City,Public,TRUE,Evening
3,22,TRUE,Like,Group,FALSE,FALSE,0,0,Community Organization,,FALSE,Night
3,23,TRUE,Checkin,Group,FALSE,FALSE,0,0,Movie Theater,,FALSE,Evening
3,24,TRUE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Morning
3,25,TRUE,Like,Researcher,FALSE,FALSE,0,0,Restaurant,,FALSE,Morning
3,26,TRUE,Note,Clinician,TRUE,FALSE,25,5,,Public,FALSE,Evening
3,27,TRUE,Note,Clinician,TRUE,FALSE,9,3,,Public,FALSE,Morning
3,28,TRUE,Checkin,Group,FALSE,FALSE,0,0,Performance & Event Venue,,FALSE,Afternoon
3,29,FALSE,Checkin,Public,FALSE,FALSE,0,0,RV Park,,FALSE,Night
3,30,FALSE,Album,Public,TRUE,TRUE,24,5,,Friends,FALSE,Afternoon
3,31,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Public,FALSE,Evening
3,32,TRUE,Like,Public,FALSE,FALSE,0,0,Shopping & Retail,,FALSE,Evening
3,33,TRUE,Album,Researcher,TRUE,TRUE,0,0,,Friends,TRUE,Morning
3,34,FALSE,Note,Group,FALSE,FALSE,5,7,,Public,TRUE,Evening
3,35,FALSE,Album,Clinician,TRUE,TRUE,1,0,,Public,FALSE,Morning
3,36,TRUE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Night
3,37,TRUE,Like,Group,FALSE,FALSE,0,0,Business Supply Service,,FALSE,Morning
3,38,TRUE,Album,Group,TRUE,TRUE,21,5,,Public,FALSE,Evening
3,39,FALSE,Photo,Researcher,TRUE,TRUE,1,12,,,TRUE,Evening
3,40,FALSE,Photo,Researcher,TRUE,TRUE,16,0,,,TRUE,Afternoon
3,41,TRUE,Checkin,Public,FALSE,FALSE,0,0,Tour Agency,,TRUE,Afternoon
3,42,FALSE,Album,Public,TRUE,TRUE,2,3,,Friends,TRUE,Night
3,43,FALSE,Photo,Researcher,TRUE,TRUE,0,0,,,FALSE,Night
3,44,FALSE,Checkin,Public,FALSE,FALSE,0,0,Performance Art Theatre,,FALSE,Night
3,45,FALSE,Album,Public,TRUE,TRUE,22,4,,Friends,TRUE,Night
3,46,TRUE,Note,Group,FALSE,FALSE,14,13,,Public,FALSE,Afternoon
3,47,TRUE,Checkin,Clinician,FALSE,FALSE,0,0,Other,,FALSE,Morning
3,48,FALSE,Checkin,Group,FALSE,FALSE,0,0,Local Business,,TRUE,Evening
3,49,TRUE,Note,Public,FALSE,FALSE,7,4,,Public,FALSE,Night
3,50,TRUE,Photo,Group,TRUE,TRUE,1,0,,,TRUE,Night
3,51,TRUE,Note,Researcher,TRUE,FALSE,13,1,,Public,TRUE,Afternoon
3,52,FALSE,Checkin,Clinician,FALSE,FALSE,0,0,Local Business,,FALSE,Night
3,53,FALSE,Checkin,Public,FALSE,FALSE,0,0,Local Business,,TRUE,Night
3,54,FALSE,Photo,Group,TRUE,TRUE,12,0,,,TRUE,Evening
3,55,FALSE,Photo,Clinician,TRUE,TRUE,23,0,,,TRUE,Morning
3,56,TRUE,Checkin,Researcher,FALSE,FALSE,0,0,Highway,,FALSE,Afternoon
3,57,TRUE,Album,Public,TRUE,TRUE,0,2,,Public,FALSE,Morning
3,58,TRUE,Checkin,Clinician,FALSE,FALSE,0,0,Restaurant,,FALSE,Evening
3,59,FALSE,Album,Clinician,TRUE,TRUE,3,0,,Friends,FALSE,Morning
3,60,FALSE,Photo,Researcher,TRUE,TRUE,0,0,,,FALSE,Evening
3,61,TRUE,Like,Clinician,FALSE,FALSE,0,0,Community,,TRUE,Night
3,62,TRUE,Photo,Clinician,TRUE,TRUE,2,0,,,FALSE,Morning
3,63,FALSE,Album,Public,TRUE,TRUE,1,1,,Public,TRUE,Night
3,64,TRUE,Note,Group,FALSE,FALSE,4,4,,Public,TRUE,Evening
3,65,TRUE,Album,Researcher,TRUE,TRUE,0,0,,Friends,FALSE,Afternoon
3,66,TRUE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Morning
3,67,FALSE,Note,Public,TRUE,FALSE,25,1,,Public,TRUE,Night
3,68,FALSE,Checkin,Group,FALSE,FALSE,0,0,Local Business,,FALSE,Evening
3,69,FALSE,Checkin,Clinician,FALSE,FALSE,0,0,Fast Food Restaurant,,FALSE,Afternoon
3,70,TRUE,Album,Group,TRUE,TRUE,0,0,,Friends,FALSE,Morning
3,71,TRUE,Like,Group,FALSE,FALSE,0,0,Musician/Band,,FALSE,Morning
3,72,FALSE,Checkin,Group,FALSE,FALSE,0,0,Public Service,,TRUE,Night
3,73,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Evening
3,74,TRUE,Like,Researcher,FALSE,FALSE,0,0,Community,,FALSE,Afternoon
3,75,TRUE,Like,Researcher,FALSE,FALSE,0,0,Library,,FALSE,Night
3,76,FALSE,Checkin,Clinician,FALSE,FALSE,0,0,Hospital,,FALSE,Morning
3,77,TRUE,Like,Researcher,FALSE,FALSE,0,0,Media/News Company,,FALSE,Afternoon
3,78,TRUE,Photo,Clinician,TRUE,TRUE,4,3,,,FALSE,Evening
3,79,TRUE,Like,Researcher,FALSE,FALSE,0,0,Arts & Entertainment,,TRUE,Evening
3,80,TRUE,Like,Researcher,FALSE,FALSE,0,0,Local Business,,FALSE,Evening
3,81,FALSE,Album,Public,TRUE,TRUE,3,1,,Friends,TRUE,Evening
3,82,TRUE,Like,Group,FALSE,FALSE,0,0,Health/Beauty,,TRUE,Morning
3,83,TRUE,Note,Clinician,FALSE,FALSE,9,0,,Public,TRUE,Evening
3,84,TRUE,Note,Group,FALSE,FALSE,3,1,,Public,TRUE,Morning
3,85,TRUE,Note,Clinician,FALSE,FALSE,1,0,,Public,FALSE,Evening
3,86,FALSE,Checkin,Group,FALSE,FALSE,0,0,Bar,,TRUE,Afternoon
3,87,TRUE,Note,Group,FALSE,FALSE,13,4,,Public,TRUE,Morning
3,88,FALSE,Photo,Group,TRUE,TRUE,0,1,,,FALSE,Afternoon
3,89,TRUE,Like,Clinician,FALSE,FALSE,0,0,Movie,,TRUE,Night
3,90,FALSE,Note,Public,TRUE,FALSE,7,3,,Public,FALSE,Morning
3,91,FALSE,Note,Public,TRUE,FALSE,5,0,,Public,TRUE,Evening
3,92,TRUE,Like,Public,FALSE,FALSE,0,0,Local Business,,FALSE,Morning
3,93,FALSE,Photo,Group,TRUE,TRUE,0,0,,,TRUE,Afternoon
3,94,TRUE,Like,Clinician,FALSE,FALSE,0,0,Shopping & Retail,,FALSE,Afternoon
3,95,FALSE,Checkin,Clinician,FALSE,FALSE,0,0,Local Business,,FALSE,Afternoon
3,96,TRUE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Evening
3,97,FALSE,Photo,Public,TRUE,TRUE,0,1,,,FALSE,Afternoon
3,98,TRUE,Like,Public,FALSE,FALSE,0,0,Community,,FALSE,Morning
3,99,FALSE,Photo,Public,TRUE,TRUE,0,0,,,TRUE,Evening
3,100,TRUE,Note,Public,TRUE,FALSE,5,2,,Public,FALSE,Evening
2,1,FALSE,Checkin,Public,FALSE,FALSE,0,0,Local Business,,TRUE,Afternoon
2,2,TRUE,Album,Researcher,TRUE,TRUE,0,9,,Custom,FALSE,Afternoon
2,3,FALSE,Like,Public,FALSE,FALSE,0,0,Community,,TRUE,Night
2,4,FALSE,Note,Group,TRUE,FALSE,0,0,,Friends,TRUE,Evening
2,5,FALSE,Photo,Researcher,TRUE,TRUE,0,0,,,TRUE,Afternoon
2,6,FALSE,Album,Public,TRUE,TRUE,0,3,,Friends,FALSE,Afternoon
2,7,TRUE,Checkin,Group,FALSE,FALSE,0,0,Local Service,,TRUE,Morning
2,8,TRUE,Like,Researcher,FALSE,FALSE,0,0,Shopping & Retail,,TRUE,Evening
2,9,TRUE,Like,Group,FALSE,FALSE,0,0,Accountant,,FALSE,Night
2,10,TRUE,Album,Researcher,TRUE,TRUE,0,0,,Public,FALSE,Morning
2,11,FALSE,Album,Group,TRUE,TRUE,0,0,,Public,TRUE,Night
2,12,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,13,TRUE,Note,Clinician,TRUE,FALSE,10,2,,Friends,TRUE,Night
2,14,TRUE,Checkin,Researcher,FALSE,FALSE,0,0,Local Business,,FALSE,Morning
2,15,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,16,FALSE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,17,TRUE,Note,Clinician,FALSE,FALSE,6,0,,Friends,TRUE,Afternoon
2,18,FALSE,Like,Group,FALSE,FALSE,0,0,Personal Blog,,FALSE,Morning
2,19,TRUE,Like,Clinician,FALSE,FALSE,0,0,Local Business,,FALSE,Afternoon
2,20,FALSE,Note,Public,TRUE,FALSE,2,0,,Friends,FALSE,Morning
2,21,TRUE,Like,Group,FALSE,FALSE,0,0,TV Show,,FALSE,Morning
2,22,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,23,FALSE,Like,Public,FALSE,FALSE,0,0,Product/Service,,FALSE,Afternoon
2,24,FALSE,Note,Public,FALSE,FALSE,3,0,,Friends,TRUE,Morning
2,25,TRUE,Note,Researcher,TRUE,FALSE,2,0,,Friends,TRUE,Afternoon
2,26,TRUE,Note,Researcher,TRUE,FALSE,5,1,,Friends,TRUE,Morning
2,27,TRUE,Album,Researcher,TRUE,TRUE,0,0,,Custom,FALSE,Morning
2,28,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Friends,FALSE,Afternoon
2,29,TRUE,Like,Researcher,FALSE,FALSE,0,0,Restaurant,,TRUE,Afternoon
2,30,FALSE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Evening
2,31,TRUE,Like,Researcher,FALSE,FALSE,0,0,Interest,,FALSE,Morning
2,32,FALSE,Album,Public,TRUE,TRUE,0,0,,Custom,TRUE,Afternoon
2,33,TRUE,Album,Clinician,TRUE,TRUE,1,0,,Friends,FALSE,Night
2,34,FALSE,Like,Public,FALSE,FALSE,0,0,Gift Shop,,FALSE,Morning
2,35,FALSE,Like,Group,FALSE,FALSE,0,0,Clothing (Brand),,FALSE,Morning
2,36,TRUE,Like,Clinician,FALSE,FALSE,0,0,Restaurant,,TRUE,Evening
2,37,FALSE,Album,Clinician,TRUE,TRUE,0,0,,Custom,TRUE,Evening
2,38,TRUE,Photo,Clinician,TRUE,TRUE,0,0,,,FALSE,Night
2,39,FALSE,Album,Group,TRUE,TRUE,0,0,,Custom,FALSE,Afternoon
2,40,TRUE,Album,Clinician,TRUE,TRUE,1,3,,Friends,FALSE,Afternoon
2,41,TRUE,Like,Researcher,FALSE,FALSE,0,0,Medical Company,,FALSE,Afternoon
2,42,FALSE,Photo,Researcher,TRUE,TRUE,0,0,,,FALSE,Morning
2,43,TRUE,Album,Researcher,TRUE,TRUE,0,0,,Public,FALSE,Morning
2,44,FALSE,Photo,Researcher,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,45,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Morning
2,46,FALSE,Note,Clinician,FALSE,FALSE,0,2,,Friends,FALSE,Evening
2,47,FALSE,Note,Public,TRUE,FALSE,4,1,,Friends,FALSE,Evening
2,48,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Custom,FALSE,Evening
2,49,FALSE,Like,Researcher,FALSE,FALSE,0,0,Website,,FALSE,Night
2,50,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Evening
2,51,TRUE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,52,TRUE,Like,Researcher,FALSE,FALSE,0,0,Non-Profit Organization,,FALSE,Night
2,53,TRUE,Photo,Researcher,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,54,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Public,FALSE,Night
2,55,TRUE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Morning
2,56,FALSE,Like,Public,FALSE,FALSE,0,0,Comedian,,FALSE,Night
2,57,FALSE,Note,Public,TRUE,FALSE,2,0,,Friends,FALSE,Evening
2,58,TRUE,Album,Group,TRUE,TRUE,0,0,,Custom,FALSE,Night
2,59,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,60,TRUE,Note,Group,FALSE,FALSE,6,1,,Friends,FALSE,Morning
2,61,FALSE,Album,Group,TRUE,TRUE,0,0,,Custom,FALSE,Afternoon
2,62,FALSE,Note,Public,TRUE,FALSE,3,0,,Friends,TRUE,Evening
2,63,TRUE,Note,Clinician,TRUE,TRUE,9,3,Local Business,Friends,FALSE,Morning
2,64,FALSE,Album,Clinician,TRUE,TRUE,0,0,,Custom,FALSE,Evening
2,65,FALSE,Note,Public,TRUE,FALSE,10,3,,Friends,FALSE,Morning
2,66,TRUE,Album,Group,TRUE,TRUE,0,0,,Custom,FALSE,Afternoon
2,67,FALSE,Note,Public,FALSE,FALSE,1,0,,Friends,FALSE,Morning
2,68,TRUE,Like,Researcher,FALSE,FALSE,0,0,Performance & Event Venue,,FALSE,Morning
2,69,TRUE,Note,Group,TRUE,FALSE,9,3,,Friends,TRUE,Morning
2,70,FALSE,Note,Public,FALSE,FALSE,5,1,,Friends,FALSE,Morning
2,71,FALSE,Note,Public,TRUE,FALSE,1,0,,Friends,FALSE,Night
2,72,TRUE,Photo,Group,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,73,FALSE,Like,Public,FALSE,FALSE,0,0,Health/Beauty,,TRUE,Evening
2,74,TRUE,Note,Group,TRUE,FALSE,0,0,,Friends,TRUE,Morning
2,75,TRUE,Like,Group,FALSE,FALSE,0,0,Product/Service,,FALSE,Morning
2,76,FALSE,Photo,Public,TRUE,TRUE,0,0,,,FALSE,Evening
2,77,TRUE,Photo,Clinician,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,78,TRUE,Note,Researcher,TRUE,FALSE,2,1,,Friends,FALSE,Morning
2,79,TRUE,Photo,Researcher,TRUE,TRUE,0,0,,,FALSE,Afternoon
2,80,TRUE,Like,Clinician,FALSE,FALSE,0,0,Public Figure,,FALSE,Night
2,81,TRUE,Photo,Clinician,TRUE,TRUE,0,0,,,TRUE,Night
4,1,TRUE,Album,Clinician,TRUE,TRUE,3,2,,Friends,FALSE,Night
4,2,FALSE,Album,Public,TRUE,TRUE,0,0,,Friends,FALSE,Night
4,3,TRUE,Like,Group,FALSE,FALSE,0,0,Artist,,TRUE,Night
4,4,TRUE,Like,Group,FALSE,FALSE,0,0,Non-Profit Organization,,TRUE,Night
4,5,TRUE,Note,Clinician,FALSE,FALSE,3,0,,Friends,FALSE,Evening
4,6,TRUE,Checkin,Clinician,FALSE,FALSE,0,0,Local Business,,FALSE,Afternoon
4,7,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Friends,FALSE,Night
4,8,TRUE,Checkin,Researcher,FALSE,FALSE,0,0,City,,TRUE,Afternoon
4,9,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Public,FALSE,Morning
4,10,TRUE,Like,Public,FALSE,FALSE,0,0,Local Business,,TRUE,Night
4,11,TRUE,Checkin,Clinician,FALSE,FALSE,0,0,City,,FALSE,Morning
4,12,TRUE,Checkin,Group,FALSE,FALSE,0,0,Grocery Store,,FALSE,Night
4,13,TRUE,Like,Researcher,FALSE,FALSE,0,0,Food & Beverage Company,,TRUE,Night
4,14,FALSE,Note,Group,FALSE,FALSE,6,14,,Friends,FALSE,Night
4,15,TRUE,Album,Group,TRUE,TRUE,0,0,,Public,FALSE,Evening
4,16,TRUE,Note,Public,TRUE,FALSE,0,0,,Friends,FALSE,Evening
4,17,FALSE,Album,Group,TRUE,TRUE,0,0,,Friends,FALSE,Night
4,18,FALSE,Like,Group,FALSE,FALSE,0,0,Industrial Company,,FALSE,Night
4,19,TRUE,Photo,Public,TRUE,TRUE,2,2,,,TRUE,Night
4,20,TRUE,Like,Researcher,FALSE,FALSE,0,0,Shopping & Retail,,TRUE,Night
4,21,FALSE,Checkin,Clinician,FALSE,FALSE,0,0,Historical Place,,TRUE,Afternoon
4,22,TRUE,Album,Researcher,TRUE,TRUE,0,0,,Public,FALSE,Night
4,23,TRUE,Note,Public,TRUE,FALSE,20,6,,Friends,FALSE,Night
4,24,TRUE,Photo,Clinician,TRUE,TRUE,1,2,,,FALSE,Night
4,25,FALSE,Like,Clinician,FALSE,FALSE,0,0,Product/Service,,TRUE,Afternoon
4,26,TRUE,Photo,Clinician,TRUE,TRUE,4,0,,,TRUE,Night
4,27,TRUE,Album,Clinician,TRUE,TRUE,0,0,,Public,FALSE,Morning
